usuario_temp,origen_plataforma,IP_usuario,tiempo_en_pagina,fecha_hora,Localizacion,programa_oferta_click,Id_usuario,Dispositivo,Matriculado
TEMP_000244,Instagram,85.182.95.247,68,2024-03-20 15:48:26,"Málaga, España",C0011,,tablet,False
TEMP_000245,Google Ads,46.68.241.61,237,2025-03-30 14:33:25,"Valencia, España",,,mobile,False
TEMP_000246,LinkedIn,158.74.72.171,167,2025-11-08 22:09:17,"Roma, Italia",C0005,,desktop,False
TEMP_000247,Google Ads,203.59.251.23,900,2025-07-28 16:44:38,"Buenos Aires, Argentina",,,tablet,False
TEMP_000248,Instagram,26.250.14.80,580,2024-08-30 07:17:02,"Buenos Aires, Argentina",,,desktop,False
TEMP_000249,Instagram,31.56.18.92,171,2024-12-21 12:46:52,"Málaga, España",C0003,U00661,mobile,False
TEMP_000250,Instagram,76.40.183.10,85,2025-11-19 12:19:58,"Bilbao, España",C0023,,mobile,False
TEMP_000251,Google Ads,121.78.166.86,790,2024-06-18 16:24:38,"Cali, Colombia",C0029,U00159,mobile,False
TEMP_000252,LinkedIn,121.207.36.111,60,2024-02-29 13:32:48,"Lima, Perú",C0008,,mobile,False
TEMP_000253,Instagram,144.188.137.187,69,2024-07-05 17:55:14,"Ciudad de México, México",C0010,,tablet,False
TEMP_000254,LinkedIn,203.201.157.234,74,2024-01-26 11:57:02,"Valparaíso, Chile",C0017,U0057,mobile,False
TEMP_000255,Google Ads,6.127.205.27,60,2024-09-14 15:06:45,"Valencia, España",C0023,,mobile,False
TEMP_000256,Google,209.9.201.48,27,2025-05-13 16:00:51,"Madrid, España",C0021,,desktop,False
TEMP_000257,LinkedIn,171.212.208.146,60,2025-06-01 16:44:22,"Barcelona, España",C0019,U00470,mobile,False
TEMP_000258,LinkedIn,232.35.60.34,244,2024-02-04 09:06:37,"Guadalajara, México",,,tablet,False
TEMP_000259,Instagram,184.228.238.133,133,2024-06-12 00:51:57,"Milán, Italia",C0019,U00190,mobile,True
TEMP_000260,Instagram,34.44.160.228,130,2024-12-25 15:31:01,"Buenos Aires, Argentina",,U00580,mobile,True
TEMP_000261,Google Ads,252.184.225.122,25,2025-06-14 18:24:36,"Santiago, Chile",,,desktop,False
TEMP_000262,Instagram,51.119.25.171,287,2025-04-14 09:24:51,"Barcelona, España",C0006,,mobile,False
TEMP_000263,Instagram,85.86.0.254,165,2025-01-01 17:20:54,"Barcelona, España",C0008,,tablet,False
TEMP_000264,Google,109.200.133.163,210,2024-07-27 13:26:23,"Sevilla, España",C0007,,mobile,False
TEMP_000265,Instagram,120.175.51.254,19,2024-03-21 18:16:51,"Bogotá, Colombia",C0029,,mobile,False
TEMP_000266,LinkedIn,110.2.243.6,271,2024-05-11 06:40:20,"Medellín, Colombia",C0006,,mobile,False
TEMP_000267,LinkedIn,95.53.61.175,213,2024-11-10 17:43:32,"Buenos Aires, Argentina",C0009,,mobile,False
TEMP_000268,Instagram,147.128.131.81,627,2025-11-29 10:46:24,"Málaga, España",,,desktop,False
TEMP_000269,Google,239.59.214.198,748,2025-01-08 13:08:11,"Madrid, España",C0020,U00137,mobile,True
TEMP_000270,LinkedIn,2.43.141.41,770,2025-11-28 15:44:35,"Bilbao, España",C0017,,desktop,False
TEMP_000271,Instagram,218.113.214.31,88,2024-02-12 19:23:13,"Monterrey, México",C0028,,tablet,False
TEMP_000272,LinkedIn,7.164.205.252,98,2024-12-13 07:06:21,"Valparaíso, Chile",C0029,,mobile,False
TEMP_000273,Google,201.191.14.154,642,2024-02-27 08:04:33,"Lima, Perú",C0010,,desktop,False
TEMP_000274,LinkedIn,182.101.255.251,423,2024-01-13 12:57:38,"Buenos Aires, Argentina",C0009,,mobile,False
TEMP_000275,Instagram,219.225.145.209,174,2025-09-07 11:20:53,"Barcelona, España",C0009,,tablet,False
TEMP_000276,LinkedIn,19.58.169.32,269,2025-11-01 16:30:32,"Bilbao, España",C0016,,mobile,False
TEMP_000277,Instagram,208.45.89.66,60,2025-11-16 18:17:23,"Barcelona, España",C0022,U00671,desktop,True
TEMP_000278,LinkedIn,139.20.207.226,60,2024-06-13 10:53:54,"Roma, Italia",C0028,,mobile,False
TEMP_000279,Instagram,191.47.74.58,113,2024-08-01 16:31:12,"Barcelona, España",C0029,,mobile,False
TEMP_000280,Google,154.227.225.244,299,2025-02-16 14:01:17,"Córdoba, Argentina",C0026,,mobile,False
TEMP_000281,LinkedIn,176.56.101.75,127,2025-08-20 10:14:10,"Santiago, Chile",C0003,,mobile,False
TEMP_000282,Google,17.204.147.247,117,2024-04-18 18:00:16,"Bilbao, España",,,tablet,False
TEMP_000283,Instagram,120.108.66.208,184,2024-02-12 16:33:35,"Arequipa, Perú",C0028,,mobile,False
TEMP_000284,Instagram,12.113.121.172,60,2025-07-01 11:51:28,"Sevilla, España",C0030,,tablet,False
TEMP_000285,Instagram,145.199.5.29,60,2025-10-26 15:59:15,"Arequipa, Perú",C0020,,mobile,False
TEMP_000286,Instagram,243.111.210.218,53,2025-07-23 18:16:47,"Buenos Aires, Argentina",C0027,,mobile,False
TEMP_000287,Google,31.180.44.40,291,2024-11-24 13:11:19,"Bilbao, España",C0016,,mobile,False
TEMP_000288,Google,63.193.23.170,40,2024-03-12 14:19:57,"Málaga, España",,,mobile,False
TEMP_000289,Google,98.67.61.88,60,2025-06-28 11:30:08,"Guadalajara, México",C0003,,tablet,False
TEMP_000290,LinkedIn,90.80.132.253,204,2024-01-26 21:44:06,"Valparaíso, Chile",,,mobile,False
TEMP_000291,Google,123.141.41.207,320,2024-07-24 09:02:34,"Lima, Perú",C0024,U00539,tablet,False
TEMP_000292,LinkedIn,156.212.153.135,304,2024-02-15 12:15:30,"Valencia, España",C0003,,mobile,False
TEMP_000293,Instagram,171.225.19.250,124,2025-07-06 04:18:51,"Córdoba, Argentina",C0017,,mobile,False
TEMP_000294,LinkedIn,228.246.127.217,113,2024-03-19 11:46:03,"Madrid, España",,,mobile,False
TEMP_000295,LinkedIn,21.105.225.69,93,2025-09-19 08:41:58,"Valparaíso, Chile",,,desktop,False
TEMP_000296,Google,195.81.150.166,23,2024-07-30 11:13:24,"Barcelona, España",C0007,U00631,mobile,True
TEMP_000297,Google Ads,224.87.201.111,67,2024-04-15 07:00:24,"Sevilla, España",,,tablet,False
TEMP_000298,LinkedIn,101.20.19.196,178,2025-08-26 00:06:30,"Arequipa, Perú",C0021,U00483,mobile,True
TEMP_000299,Instagram,27.28.47.86,10,2024-07-11 10:29:24,"Sevilla, España",C0029,,mobile,False
TEMP_000300,Google,42.151.210.135,484,2024-10-28 16:28:50,"Sevilla, España",C0014,,desktop,False
TEMP_000301,Google Ads,170.228.228.168,60,2025-01-05 10:15:35,"Rosario, Argentina",C0008,U00134,desktop,True
TEMP_000302,Google,18.201.193.78,566,2024-06-18 12:51:40,"Santiago, Chile",C0026,,tablet,False
TEMP_000303,LinkedIn,42.33.70.189,900,2024-08-21 10:13:14,"Sevilla, España",C0024,,mobile,False
TEMP_000304,LinkedIn,242.39.106.212,309,2025-10-12 04:29:27,"Oporto, Portugal",,,desktop,False
TEMP_000305,Google,22.241.4.72,189,2025-08-26 07:42:36,"Barcelona, España",C0031,,mobile,False
TEMP_000306,LinkedIn,9.194.109.112,809,2024-02-03 07:01:55,"Bilbao, España",C0004,,tablet,False
TEMP_000307,Google Ads,140.76.193.110,179,2024-03-03 08:00:48,"Málaga, España",C0015,,mobile,False
TEMP_000308,Google Ads,203.165.172.251,621,2024-01-22 07:42:37,"Arequipa, Perú",C0012,,tablet,False
TEMP_000309,Google Ads,130.76.186.180,123,2024-11-28 13:14:13,"Madrid, España",C0003,U00158,mobile,False
TEMP_000310,LinkedIn,124.85.238.64,67,2025-02-16 17:29:00,"Arequipa, Perú",C0009,,desktop,False
TEMP_000311,Google,21.161.20.194,60,2024-07-15 14:51:27,"Arequipa, Perú",,,tablet,False
TEMP_000312,Google,215.183.60.240,413,2024-04-23 16:59:51,"Medellín, Colombia",C0010,,tablet,False
TEMP_000313,LinkedIn,23.27.77.138,525,2024-07-22 19:15:33,"Valparaíso, Chile",C0009,,mobile,False
TEMP_000314,LinkedIn,182.74.234.208,90,2024-11-13 14:54:59,"Arequipa, Perú",C0018,,mobile,False
TEMP_000315,LinkedIn,59.15.179.45,56,2024-02-25 17:21:08,"Madrid, España",,,tablet,False
TEMP_000316,Instagram,72.197.48.91,287,2024-08-10 16:06:36,"Bilbao, España",C0003,,desktop,False
TEMP_000317,Google Ads,237.174.158.254,124,2024-07-26 11:12:38,"Monterrey, México",C0020,U00146,desktop,True
TEMP_000318,Google Ads,197.117.170.136,55,2024-08-10 06:51:01,"Oporto, Portugal",C0007,,mobile,False
TEMP_000319,LinkedIn,93.249.151.190,180,2025-05-29 01:20:42,"Buenos Aires, Argentina",C0004,,mobile,False
TEMP_000320,Instagram,105.50.31.205,101,2024-04-25 15:50:42,"Guadalajara, México",C0023,,mobile,False
TEMP_000321,LinkedIn,133.132.31.200,558,2024-07-29 10:44:07,"Madrid, España",C0004,U00277,desktop,False
TEMP_000322,LinkedIn,68.153.89.58,236,2025-09-14 14:14:07,"Valencia, España",C0013,,mobile,False
TEMP_000323,LinkedIn,42.208.24.1,110,2025-06-26 15:08:03,"Arequipa, Perú",,,mobile,False
TEMP_000324,Google,79.227.179.208,60,2024-04-30 12:07:59,"Sevilla, España",C0026,,tablet,False
TEMP_000325,Google,53.248.30.10,208,2024-07-04 01:00:33,"Málaga, España",C0031,,mobile,False
TEMP_000326,Google Ads,122.112.74.43,217,2025-11-25 13:23:07,"Barcelona, España",C0030,,tablet,False
TEMP_000327,Google Ads,82.95.153.92,60,2025-02-04 18:53:24,"Valencia, España",C0021,,mobile,False
TEMP_000328,LinkedIn,63.152.149.112,90,2025-01-09 14:10:16,"Monterrey, México",C0004,,mobile,False
TEMP_000329,Google,29.247.133.71,215,2025-05-19 14:03:07,"Medellín, Colombia",C0017,U0077,mobile,False
TEMP_000330,LinkedIn,186.107.42.178,316,2024-07-25 14:58:50,"Málaga, España",,,mobile,False
TEMP_000331,Instagram,24.70.169.184,75,2024-05-12 14:01:09,"Santiago, Chile",C0022,,desktop,False
TEMP_000332,Instagram,253.181.59.181,134,2024-06-10 18:50:15,"Sevilla, España",,,mobile,False
TEMP_000333,LinkedIn,192.172.191.208,60,2025-03-09 13:36:31,"Zaragoza, España",C0024,,mobile,False
TEMP_000334,LinkedIn,145.254.164.15,60,2024-10-03 15:31:43,"Madrid, España",C0008,U00667,mobile,True
TEMP_000335,LinkedIn,44.127.111.207,900,2025-06-17 16:34:43,"Lima, Perú",C0017,,desktop,False
TEMP_000336,LinkedIn,172.0.116.139,246,2025-11-18 11:55:30,"Bilbao, España",C0018,,tablet,False
TEMP_000337,Google Ads,251.168.46.49,301,2025-10-20 16:00:21,"Córdoba, Argentina",C0006,,mobile,False
TEMP_000338,LinkedIn,81.102.27.201,312,2024-12-29 11:56:05,"Zaragoza, España",C0010,,mobile,False
TEMP_000339,Instagram,18.17.32.35,10,2025-06-23 11:53:09,"Bilbao, España",C0002,,mobile,False
TEMP_000340,Google Ads,144.209.241.206,304,2025-04-22 07:21:57,"Roma, Italia",C0004,,desktop,False
TEMP_000341,Instagram,175.151.79.106,65,2024-07-04 08:10:55,"Bogotá, Colombia",C0004,,mobile,False
TEMP_000342,Instagram,223.27.211.207,408,2025-08-23 19:14:12,"Valencia, España",C0013,,mobile,False
TEMP_000343,Google Ads,15.61.79.232,353,2024-08-27 15:28:38,"Sevilla, España",C0007,,desktop,False
TEMP_000344,LinkedIn,112.198.153.21,106,2025-09-05 11:24:31,"Barcelona, España",C0013,,mobile,False
TEMP_000345,LinkedIn,171.162.222.234,180,2024-03-03 15:44:32,"Medellín, Colombia",C0028,,desktop,False
TEMP_000346,Instagram,150.225.35.156,462,2025-07-01 13:26:06,"Sevilla, España",C0014,,mobile,False
TEMP_000347,Instagram,148.44.137.173,263,2025-06-28 18:54:51,"Madrid, España",C0013,,tablet,False
TEMP_000348,Google,106.170.190.150,58,2025-07-11 06:00:12,"Zaragoza, España",C0021,,mobile,False
TEMP_000349,LinkedIn,102.68.169.229,111,2024-10-28 02:44:12,"Buenos Aires, Argentina",C0027,,mobile,False
TEMP_000350,Google,118.128.233.76,885,2025-11-15 11:48:43,"Valencia, España",,,mobile,False
TEMP_000351,Google,206.65.66.72,219,2025-10-12 11:53:37,"Lyon, Francia",C0007,U00208,mobile,True
TEMP_000352,Google Ads,14.118.90.59,12,2024-08-11 14:34:34,"Sevilla, España",,,desktop,False
TEMP_000353,LinkedIn,193.132.50.49,240,2024-09-25 14:24:34,"Santiago, Chile",,,mobile,False
TEMP_000354,LinkedIn,207.69.101.31,321,2025-10-15 12:04:11,"Lisboa, Portugal",,,mobile,False
TEMP_000355,Google Ads,206.91.180.104,152,2024-08-24 11:22:46,"Rosario, Argentina",C0029,,desktop,False
TEMP_000356,Google,205.103.229.185,173,2024-04-01 08:18:41,"Sevilla, España",C0023,,mobile,False
TEMP_000357,LinkedIn,123.123.158.177,104,2024-02-02 20:20:43,"Roma, Italia",,,desktop,False
TEMP_000358,LinkedIn,181.8.67.111,213,2024-06-19 06:28:45,"Monterrey, México",C0006,U0050,desktop,False
TEMP_000359,Google,137.22.51.118,165,2025-02-12 09:52:28,"Valencia, España",C0025,,mobile,False
TEMP_000360,Instagram,114.157.17.203,223,2024-05-21 08:28:31,"Monterrey, México",C0013,U00564,desktop,True
TEMP_000361,Instagram,77.140.242.97,60,2024-02-09 09:28:07,"Valencia, España",C0027,,tablet,False
TEMP_000362,Google Ads,80.67.167.244,88,2024-02-01 12:05:57,"Rosario, Argentina",,,tablet,False
TEMP_000363,LinkedIn,143.50.242.11,77,2024-06-20 12:39:53,"Madrid, España",C0023,,mobile,False
TEMP_000364,LinkedIn,105.32.8.254,354,2024-03-18 09:08:17,"Santiago, Chile",C0006,,mobile,False
TEMP_000365,Google,22.231.139.82,86,2024-08-06 18:45:46,"Arequipa, Perú",C0031,,tablet,False
TEMP_000366,Google Ads,221.0.176.195,93,2025-09-22 22:36:58,"Arequipa, Perú",C0024,,desktop,False
TEMP_000367,LinkedIn,93.76.2.6,87,2024-09-05 05:57:24,"Bilbao, España",,U00186,mobile,False
TEMP_000368,Google,12.116.135.108,60,2024-04-06 10:13:33,"París, Francia",C0027,,mobile,False
TEMP_000369,LinkedIn,180.92.202.166,835,2024-10-24 17:05:44,"Lima, Perú",C0026,,desktop,False
TEMP_000370,LinkedIn,239.185.32.143,127,2025-03-07 13:31:09,"Bilbao, España",C0001,,desktop,False
TEMP_000371,Google Ads,168.3.11.6,115,2024-02-27 08:15:06,"París, Francia",,U00473,tablet,True
TEMP_000372,LinkedIn,44.225.61.48,845,2025-08-18 13:31:44,"Barcelona, España",C0024,,tablet,False
TEMP_000373,LinkedIn,114.101.254.27,112,2025-06-01 11:17:50,"Madrid, España",C0019,,mobile,False
TEMP_000374,Google,215.58.79.124,203,2024-10-09 16:01:46,"Sevilla, España",,,desktop,False
TEMP_000375,Instagram,249.60.88.168,142,2024-01-31 20:12:24,"Zaragoza, España",C0031,,mobile,False
TEMP_000376,Instagram,171.94.33.201,166,2024-03-25 18:43:06,"Valparaíso, Chile",,,mobile,False
TEMP_000377,Google,230.154.223.65,92,2024-09-26 17:15:37,"Lima, Perú",C0006,,mobile,False
TEMP_000378,LinkedIn,221.206.231.237,88,2024-05-05 11:03:26,"Monterrey, México",C0017,,tablet,False
TEMP_000379,Google,89.30.191.171,351,2024-05-09 15:14:08,"Arequipa, Perú",,U00118,mobile,True
TEMP_000380,Instagram,166.161.10.171,900,2025-08-18 18:44:20,"Rosario, Argentina",,,mobile,False
TEMP_000381,LinkedIn,124.7.219.8,332,2025-01-08 09:31:19,"Cali, Colombia",,,mobile,False
TEMP_000382,Google,60.75.200.21,400,2024-06-20 08:02:56,"Medellín, Colombia",,,mobile,False
TEMP_000383,Instagram,99.93.106.222,10,2024-02-21 16:53:19,"Valencia, España",C0026,,mobile,False
TEMP_000384,Google Ads,83.90.104.100,115,2024-12-27 12:27:31,"Arequipa, Perú",C0005,U00356,mobile,False
TEMP_000385,Google Ads,244.68.29.108,656,2024-10-01 11:32:21,"Cali, Colombia",C0026,,mobile,False
TEMP_000386,Google Ads,22.204.228.212,63,2024-04-02 07:10:57,"Valencia, España",C0023,,mobile,False
TEMP_000387,Instagram,206.107.178.101,263,2024-03-03 20:28:08,"Guadalajara, México",,,tablet,False
TEMP_000388,LinkedIn,218.49.36.248,60,2024-04-24 13:57:12,"Madrid, España",C0007,,desktop,False
TEMP_000389,Google Ads,92.79.171.88,79,2024-04-24 02:15:22,"Bilbao, España",C0010,,tablet,False
TEMP_000390,Instagram,191.110.200.21,726,2024-03-24 19:00:19,"Madrid, España",C0010,,mobile,False
TEMP_000391,Google,186.84.108.237,286,2025-10-01 12:36:58,"Valencia, España",C0005,,mobile,False
TEMP_000392,Google Ads,123.19.117.62,222,2024-10-06 13:39:11,"Madrid, España",C0011,,mobile,False
TEMP_000393,LinkedIn,122.55.164.60,147,2025-08-09 17:59:49,"Oporto, Portugal",,,tablet,False
TEMP_000394,LinkedIn,119.244.163.180,60,2025-06-02 12:50:09,"Roma, Italia",C0025,U00647,mobile,True
TEMP_000395,Google,197.235.226.218,238,2025-08-02 10:55:33,"Santiago, Chile",C0022,,mobile,False
TEMP_000396,Instagram,87.159.209.143,167,2024-02-05 10:03:47,"Málaga, España",,,tablet,False
TEMP_000397,LinkedIn,33.130.55.176,684,2025-04-04 16:37:38,"Barcelona, España",C0017,,tablet,False
TEMP_000398,Instagram,220.179.141.153,127,2025-07-08 08:12:55,"Valparaíso, Chile",C0022,,mobile,False
TEMP_000399,Google,138.114.58.172,234,2025-01-06 14:26:45,"Zaragoza, España",C0027,,desktop,False
TEMP_000400,Instagram,90.40.204.141,183,2024-01-02 23:16:16,"Barcelona, España",C0025,U00243,mobile,False
TEMP_000401,LinkedIn,133.132.19.136,70,2025-09-05 12:03:47,"Sevilla, España",C0004,,mobile,False
TEMP_000402,Google,139.130.1.191,60,2024-03-31 08:47:37,"Lyon, Francia",C0002,U00129,mobile,True
TEMP_000403,Google,129.84.213.90,900,2024-12-13 19:23:38,"Zaragoza, España",C0024,U0095,tablet,False
TEMP_000404,Google Ads,116.4.41.29,60,2024-08-11 15:43:27,"Sevilla, España",C0013,,mobile,False
TEMP_000405,LinkedIn,108.67.85.195,207,2024-07-30 14:39:04,"Córdoba, Argentina",C0022,,desktop,False
TEMP_000406,Google Ads,175.204.208.63,74,2024-11-26 20:31:20,"Milán, Italia",C0017,U0016,mobile,True
TEMP_000407,Google,157.222.78.96,222,2025-01-23 15:10:59,"Madrid, España",C0010,U00383,desktop,False
TEMP_000408,Google,136.204.37.119,35,2025-08-14 03:59:26,"Monterrey, México",,,desktop,False
TEMP_000409,Instagram,62.91.88.18,255,2024-07-21 16:53:16,"Guadalajara, México",C0013,,desktop,False
TEMP_000410,LinkedIn,171.65.125.178,395,2025-11-24 13:45:39,"Bilbao, España",C0011,,tablet,False
TEMP_000411,Instagram,201.234.32.160,45,2024-04-30 20:18:42,"Sevilla, España",C0029,,desktop,False
TEMP_000412,LinkedIn,84.196.99.4,368,2024-09-13 15:23:24,"Rosario, Argentina",C0025,,desktop,False
TEMP_000413,LinkedIn,219.194.84.213,60,2025-09-17 15:33:35,"Bogotá, Colombia",,,mobile,False
TEMP_000414,Google Ads,105.105.76.126,547,2024-12-21 19:19:25,"Zaragoza, España",,,tablet,False
TEMP_000415,LinkedIn,254.13.151.45,429,2024-05-12 10:38:41,"Zaragoza, España",C0002,,mobile,False
TEMP_000416,Google Ads,32.14.69.186,202,2024-10-12 11:15:07,"Bilbao, España",C0029,,mobile,False
TEMP_000417,Instagram,188.204.37.28,177,2025-08-01 15:05:07,"Oporto, Portugal",C0001,,mobile,False
TEMP_000418,Google Ads,251.235.179.214,107,2025-04-03 14:18:01,"Córdoba, Argentina",C0022,,mobile,False
TEMP_000419,LinkedIn,206.147.121.249,228,2025-09-12 08:19:09,"Lisboa, Portugal",C0009,,desktop,False
TEMP_000420,Google,173.225.53.57,127,2025-06-27 18:45:14,"Barcelona, España",C0008,,mobile,False
TEMP_000421,Instagram,161.244.158.113,183,2025-09-30 07:40:52,"Barcelona, España",C0021,U00628,mobile,True
TEMP_000422,Google Ads,203.201.157.234,60,2024-07-11 07:16:17,"Santiago, Chile",C0022,U0057,tablet,False
TEMP_000423,LinkedIn,59.51.179.174,63,2024-07-15 19:40:44,"Zaragoza, España",C0013,,tablet,False
TEMP_000424,LinkedIn,97.252.100.114,121,2024-05-21 13:32:42,"Santiago, Chile",C0006,U00138,mobile,True
TEMP_000425,Google Ads,135.146.48.77,539,2025-06-21 14:57:44,"Lima, Perú",C0022,,tablet,False
TEMP_000426,LinkedIn,176.216.108.30,60,2024-06-27 14:03:19,"Valencia, España",C0003,,mobile,False
TEMP_000427,Google,218.149.111.149,226,2025-05-16 11:58:26,"Córdoba, Argentina",C0013,U00616,mobile,True
TEMP_000428,LinkedIn,210.0.92.239,569,2025-04-24 02:32:24,"Barcelona, España",,U00192,tablet,False
TEMP_000429,LinkedIn,77.249.72.119,273,2025-05-04 14:52:21,"Zaragoza, España",C0028,,desktop,False
TEMP_000430,Instagram,18.185.61.216,60,2024-11-06 20:50:51,"Oporto, Portugal",,,desktop,False
TEMP_000431,Instagram,34.29.120.22,128,2024-08-17 13:19:42,"Madrid, España",C0013,U00421,mobile,True
TEMP_000432,Instagram,84.176.129.143,121,2024-12-08 14:48:20,"Sevilla, España",,,mobile,False
TEMP_000433,Instagram,24.173.23.146,900,2025-07-19 19:14:57,"Rosario, Argentina",C0006,,mobile,False
TEMP_000434,Google,202.185.90.40,74,2025-10-07 17:56:58,"Rosario, Argentina",C0001,,tablet,False
TEMP_000435,Google Ads,212.55.126.61,321,2024-01-15 16:44:13,"Roma, Italia",C0030,,mobile,False
TEMP_000436,LinkedIn,8.106.140.193,60,2025-06-17 12:37:27,"Buenos Aires, Argentina",,U00219,mobile,False
TEMP_000437,Instagram,208.102.87.153,89,2025-05-04 14:14:38,"Barcelona, España",C0002,,mobile,False
TEMP_000438,Instagram,123.75.8.121,271,2024-07-21 09:27:35,"Sevilla, España",C0002,,desktop,False
TEMP_000439,Google,120.240.208.69,277,2024-09-10 09:24:39,"Valencia, España",C0009,,mobile,False
TEMP_000440,Instagram,29.201.124.11,184,2025-07-24 18:34:10,"Zaragoza, España",,,desktop,False
TEMP_000441,Google,193.88.43.168,185,2024-09-12 10:00:27,"París, Francia",C0031,,mobile,False
TEMP_000442,Instagram,201.198.70.151,635,2025-07-11 17:14:08,"Córdoba, Argentina",,U00620,mobile,True
TEMP_000443,Google,119.222.48.209,152,2025-05-04 07:46:06,"Ciudad de México, México",C0022,,mobile,False
TEMP_000444,Google Ads,89.158.128.89,303,2024-09-29 23:17:11,"Zaragoza, España",,,mobile,False
TEMP_000445,Instagram,60.93.155.157,477,2025-10-23 11:09:24,"Bilbao, España",C0029,,desktop,False
TEMP_000446,Instagram,159.168.13.101,264,2025-03-09 19:17:58,"Málaga, España",C0028,,tablet,False
TEMP_000447,LinkedIn,81.101.97.45,128,2025-03-18 07:04:35,"Málaga, España",C0029,,mobile,False
TEMP_000448,Instagram,247.0.152.118,73,2025-07-06 09:28:53,"Madrid, España",C0019,,mobile,False
TEMP_000449,LinkedIn,180.212.166.195,180,2024-06-05 07:39:42,"Madrid, España",C0024,,mobile,False
